종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A056080,유진로봇,20230504,15459,-22058,1395,1395,0,0,0,0,0,4105,1099,0
A056080,유진로봇,20230503,12199,-16398,668,668,0,0,0,0,0,3447,84,0
A056080,유진로봇,20230508,-14174,16545,-2789,400,0,0,0,0,-3189,0,418,0
A056080,유진로봇,20230510,-14919,5908,2481,2481,0,0,0,0,0,3918,2612,0
A056080,유진로봇,20230509,10649,-14439,1592,1592,0,0,0,0,0,655,1543,0
A056080,유진로봇,20230512,-28437,19199,2457,2457,0,0,0,0,0,2655,4126,0
A056080,유진로봇,20230511,-13505,7264,1904,1904,0,0,0,0,0,1004,3333,0
A056080,유진로봇,20230516,54364,-47027,93,93,0,0,0,0,0,4080,-11510,0
A056080,유진로봇,20230515,33505,-34100,100,100,0,0,0,0,0,4000,-3505,0
A056080,유진로봇,20230518,-120036,118519,-550,-550,0,0,0,0,0,780,1287,0
A056080,유진로봇,20230517,-89547,89609,-262,-262,0,0,0,0,0,0,200,0
A056080,유진로봇,20230519,-38262,41472,1952,1952,0,0,0,0,0,-5000,-162,0
A056080,유진로봇,20230522,-3785,3365,-50,-50,0,0,0,0,0,230,240,0
A056080,유진로봇,20230524,22624,-19796,-1298,-768,0,0,0,0,0,597,-2127,-530
A056080,유진로봇,20230523,-27717,30082,-577,-577,0,0,0,0,0,597,-2385,0
A056080,유진로봇,20230526,45606,-47326,1162,1162,0,0,0,0,0,200,358,0
A056080,유진로봇,20230525,25455,-27070,813,813,0,0,0,0,0,200,602,0
A056080,유진로봇,20230530,-67914,71431,-2134,-2134,0,0,0,0,0,2,-1385,0
A056080,유진로봇,20230601,49571,-46789,-3335,-3335,0,0,0,0,0,990,-437,0
A056080,유진로봇,20230531,26330,-22616,-2106,-2106,0,0,0,0,0,1000,-2608,0
A056080,유진로봇,20230602,1531,335,-571,-571,0,0,0,0,0,-1500,205,0
A056080,유진로봇,20230605,-63306,63593,0,0,0,0,0,0,0,0,-287,0
A056080,유진로봇,20230607,28018,-26340,-1939,-1939,0,0,0,0,0,0,261,0
A056080,유진로봇,20230609,36142,-39285,-4334,-4334,0,0,0,0,0,5308,2169,0
A056080,유진로봇,20230608,-40693,42917,-4304,-4304,0,0,0,0,0,2500,-420,0
A056080,유진로봇,20230613,79077,-64698,33,33,0,0,0,0,0,-9800,-4612,0
A056080,유진로봇,20230612,91060,-78831,52,52,0,0,0,0,0,-9770,-2511,0
A056080,유진로봇,20230615,24973,-25113,252,252,0,0,0,0,0,1050,-1162,0
A056080,유진로봇,20230614,22943,-22469,97,97,0,0,0,0,0,650,-1221,0
A056080,유진로봇,20230616,-40609,40346,27,27,0,0,0,0,0,294,-58,0
A056080,유진로봇,20230619,-60529,59905,84,84,0,0,0,0,0,-279,819,0
A056080,유진로봇,20230621,52514,-49689,-3394,-3394,0,0,0,0,0,620,-51,0
A056080,유진로봇,20230620,20419,-17020,-3388,-3388,0,0,0,0,0,0,-11,0
A056080,유진로봇,20230623,-17831,12026,2880,255,0,2625,0,0,0,2330,595,0
A056080,유진로봇,20230622,-44961,39273,2852,227,0,2625,0,0,0,3000,-164,0
