종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A402030,코난테크놀로지,20220816,-23037,17678,-167,0,0,0,0,-167,0,6432,-906,0
A402030,코난테크놀로지,20220819,23356,-15517,-7977,-7977,0,0,0,0,0,331,-193,0
A402030,코난테크놀로지,20220818,17869,-9890,-7978,-7978,0,0,0,0,0,150,-151,0
A402030,코난테크놀로지,20220823,8227,-2534,1,1,0,0,0,0,0,-5700,6,0
A402030,코난테크놀로지,20220822,966,4607,1,1,0,0,0,0,0,-5700,126,0
A402030,코난테크놀로지,20220825,-3785,4024,-211,-1,0,-210,0,0,0,0,-28,0
A402030,코난테크놀로지,20220824,538,-537,-1,-1,0,0,0,0,0,0,0,0
A402030,코난테크놀로지,20220826,2397,-2405,0,0,0,0,0,0,0,0,8,0
A402030,코난테크놀로지,20220829,-1894,1352,44,44,0,0,0,0,0,466,32,0
A402030,코난테크놀로지,20220831,-16343,14923,1519,0,0,1519,0,0,0,0,-99,0
A402030,코난테크놀로지,20220830,-2696,2712,0,0,0,0,0,0,0,0,-16,0
A402030,코난테크놀로지,20220902,12503,-8900,-3519,-2000,0,-1519,0,0,0,0,-84,0
A402030,코난테크놀로지,20220901,6855,-5352,-1519,0,0,-1519,0,0,0,0,16,0
A402030,코난테크놀로지,20220906,-3816,4008,0,0,0,0,0,0,0,0,-192,0
A402030,코난테크놀로지,20220905,-3069,3061,0,0,0,0,0,0,0,0,8,0
A402030,코난테크놀로지,20220908,-4803,4783,0,0,0,0,0,0,0,0,20,0
A402030,코난테크놀로지,20220907,-4240,4230,0,0,0,0,0,0,0,0,10,0
A402030,코난테크놀로지,20220914,11833,-11234,-717,-65,0,-80,0,0,0,87,31,-572
A402030,코난테크놀로지,20220913,-6254,6939,-572,0,0,0,0,0,0,87,-200,-572
A402030,코난테크놀로지,20220916,-6544,12131,-3338,-141,0,0,0,0,0,-1266,-983,-3197
A402030,코난테크놀로지,20220915,-4935,9820,-2761,-141,0,577,0,0,0,-1342,-782,-3197
A402030,코난테크놀로지,20220920,19600,-19431,-160,-128,0,-32,0,0,0,20,-29,0
A402030,코난테크놀로지,20220919,15273,-17612,2419,-128,0,2547,0,0,0,90,-170,0
A402030,코난테크놀로지,20220922,-11281,11149,-107,0,0,-107,0,0,0,167,72,0
A402030,코난테크놀로지,20220921,-1398,1433,-107,0,0,-107,0,0,0,0,72,0
A402030,코난테크놀로지,20220923,-16659,16689,0,0,0,0,0,0,0,10,-40,0
A402030,코난테크놀로지,20220926,694,-7763,6150,0,0,6150,0,0,0,730,189,0
A402030,코난테크놀로지,20220928,19311,-12874,-5745,0,0,-5741,0,-4,0,-744,52,0
A402030,코난테크놀로지,20220927,17423,-13382,-4076,0,0,-4072,0,-4,0,156,-121,0
A402030,코난테크놀로지,20220930,1059,-345,-409,0,0,-409,0,0,0,0,-305,0
A402030,코난테크놀로지,20220929,6190,-5469,-409,0,0,-409,0,0,0,0,-312,0
A402030,코난테크놀로지,20221004,-7695,7710,0,0,0,0,0,0,0,0,-15,0
A402030,코난테크놀로지,20221006,292,-731,1,0,0,0,0,1,0,209,229,0
A402030,코난테크놀로지,20221005,4783,-5211,0,0,0,0,0,0,0,209,219,0
A402030,코난테크놀로지,20221007,74237,-3993,-71035,-36280,0,0,0,-180,0,-1,792,-34575
A402030,코난테크놀로지,20221012,5770,-7616,594,57,0,63,0,-326,0,0,1252,800
