종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A000660,SK하이닉스,20221004,-527121,290732,232619,-109481,47126,103829,-2509,898,150171,4840,-1070,42585
A000660,SK하이닉스,20221006,-1843482,3109607,-1161867,-1134751,47079,3698,-2426,1174,57617,-97739,-6519,-134258
A000660,SK하이닉스,20221005,-1518465,2391209,-784419,-1007167,34966,77755,-1799,650,140328,-83456,-4869,-29152
A000660,SK하이닉스,20221007,-485451,510287,-36395,-131892,22863,13403,-1806,1824,77054,13394,-1835,-17841
A000660,SK하이닉스,20221012,-997216,1914837,-896767,-467430,42877,32309,-5782,-8707,70002,-14242,-6612,-560036
A000660,SK하이닉스,20221011,-318756,945573,-613160,-335204,-3243,-61557,-3429,8950,129038,-12246,-1411,-347715
A000660,SK하이닉스,20221014,-1108820,1370543,-223807,56373,-29478,-53415,-23057,13346,-10837,-35711,-2205,-176739
A000660,SK하이닉스,20221013,-769127,704672,78368,61902,-20833,9943,-23199,3476,-14204,-12569,-1344,61283
A000660,SK하이닉스,20221018,-557776,1059699,-491962,-68827,-51477,-158424,-2111,-932,-24963,-9458,-503,-185228
A000660,SK하이닉스,20221017,-205112,505182,-299843,-139893,-21447,-68420,-904,-474,-11099,-346,119,-57606
A000660,SK하이닉스,20221020,954758,87267,-1032989,-280031,-54909,-148225,11510,-10757,-223379,-11492,2456,-327198
A000660,SK하이닉스,20221019,490490,515123,-992715,-310365,-45316,-76234,3107,-9260,-223206,-13621,723,-331441
A000660,SK하이닉스,20221021,-237914,164964,77831,213197,11041,2981,-629,0,-95052,-4424,-457,-53707
